"guvr_id","guvr_numero","guvr_nome","gm_nome","data_de_envio","data_de_referencia","receita_vendas","receita_servicos","despesas","material_reciclado","rejeito","total_material_processado","postos_de_trabalho","renda_media","nome_tc_uvr"
11,1,PATO BRAGADO - UVR 01,Pato Bragado,2025-02-27,2025-01-01,39293.8,41430.86,21683.370000000003,41.29254000000001,10.0,51.29254000000001,11,3874.87,Jaqueline Vanelli
11,1,PATO BRAGADO - UVR 01,Pato Bragado,2025-05-05,2025-04-01,18540.16,20432.55,19757.64,21.3227,5.83,27.152700000000003,12,2826.31,Jaqueline Vanelli
98,1,PRESIDENTE CASTELO BRANCO - UVR 01,Presidente Castelo Branco,2025-06-06,2025-05-01,6201.34,0.0,3094.87,5.05,1.21,6.26,4,1126.62,Gustavo Henrique de Andrade
98,1,PRESIDENTE CASTELO BRANCO - UVR 01,Presidente Castelo Branco,2025-04-08,2025-03-01,9551.47,2900.0,2828.98,10.7006,1.87,12.5716,4,2490.0,Gustavo Henrique de Andrade
98,1,PRESIDENTE CASTELO BRANCO - UVR 01,Presidente Castelo Branco,2025-02-06,2025-01-01,14396.68,2900.0,3520.8,10.873,0.59,11.4645,4,3414.12,Gustavo Henrique de Andrade
98,1,PRESIDENTE CASTELO BRANCO - UVR 01,Presidente Castelo Branco,2025-03-10,2025-02-01,10333.679999999998,2900.0,3367.08,9.484,2.52,12.007,4,2520.0,Gustavo Henrique de Andrade
98,1,PRESIDENTE CASTELO BRANCO - UVR 01,Presidente Castelo Branco,2025-05-05,2025-04-01,8889.92,2900.0,2854.6,5.28,1.4224,6.71,4,2347.0,Gustavo Henrique de Andrade
2,1,QUATRO PONTES - UVR 01,Quatro Pontes,2025-04-15,2024-12-01,14119.5,0.0,0.0,12.39,4.45,16.84,5,2823.9,Fernanda Jung
2,1,QUATRO PONTES - UVR 01,Quatro Pontes,2025-05-07,2025-03-01,14774.82,0.0,6627.5199999999995,12.388000100000001,6.54,18.928000100000002,7,2151.84,Fernanda Jung
2,1,QUATRO PONTES - UVR 01,Quatro Pontes,2025-06-18,2025-05-01,11904.33,0.0,6546.78,6.4065,7.6,14.006499999999999,6,1984.05,Fernanda Jung
2,1,QUATRO PONTES - UVR 01,Quatro Pontes,2025-02-26,2024-11-01,19470.47,13562.2,5163.13,22.1221,6.39,28.5141,5,3774.09,Fernanda Jung
2,1,QUATRO PONTES - UVR 01,Quatro Pontes,2025-03-26,2025-01-01,21768.18,0.0,7301.03,18.488599999999998,7.07,25.5616,5,4353.63,Fernanda Jung
2,1,QUATRO PONTES - UVR 01,Quatro Pontes,2025-05-27,2025-04-01,17257.1,0.0,8081.29,27.22,7.37,34.59,7,2465.3,Fernanda Jung
2,1,QUATRO PONTES - UVR 01,Quatro Pontes,2025-05-07,2025-02-01,17706.130000000005,0.0,6802.05,15.318,6.87,22.188,7,2529.44,Fernanda Jung
2,1,QUATRO PONTES - UVR 01,Quatro Pontes,2025-01-02,2024-10-01,12963.529999999997,10174.15,0.0,13.484,7.0,20.484,5,2592.7,Admin Laboratório
2,1,QUATRO PONTES - UVR 01,Quatro Pontes,2025-01-02,2024-09-01,18580.35000000001,9221.4,0.0,14.9949,5.0,19.9949,5,3715.47,Admin Laboratório
2,1,QUATRO PONTES - UVR 01,Quatro Pontes,2025-01-02,2024-08-01,11518.8,7263.45,0.0,11.01,5.0,16.009999999999998,5,2303.78,Admin Laboratório
99,1,QUEDAS DO IGUAÇU - UVR 01,Quedas do Iguaçu,2025-04-02,2025-03-01,25809.3,10000.0,7838.8,26.92,16.94,43.86,13,2660.0,Ricardo Pyc
99,1,QUEDAS DO IGUAÇU - UVR 01,Quedas do Iguaçu,2025-03-06,2025-02-01,28933.93,10000.0,2647.0,39.5974,21.56,61.157399999999996,13,2908.56,Ricardo Pyc
99,1,QUEDAS DO IGUAÇU - UVR 01,Quedas do Iguaçu,2025-05-07,2025-04-01,26506.99,10000.0,11806.33,31.25,17.85,49.1,11,3352.0,Ricardo Pyc
99,1,QUEDAS DO IGUAÇU - UVR 01,Quedas do Iguaçu,2025-06-04,2025-05-01,22756.0,10000.0,26154.93,25.89,13.47,39.36,13,2324.41,Ricardo Pyc
99,1,QUEDAS DO IGUAÇU - UVR 01,Quedas do Iguaçu,2025-02-06,2025-01-05,36367.73,10000.0,2766.0,37.3452,25.58,62.920199999999994,12,3655.0,Ricardo Pyc
53,1,RAMILÂNDIA - UVR 01,Ramilândia,2025-06-03,2025-04-01,19479.98,15403.77,3173.0,20.889400000000002,3.1,23.989400000000003,10,2939.0,ANA PAULA ROMAGNOLI
53,1,RAMILÂNDIA - UVR 01,Ramilândia,2025-01-10,2024-09-10,15505.740000000002,8319.66,1612.0,16.5404,3.67,20.2104,9,2244.0,Admin Laboratório
53,1,RAMILÂNDIA - UVR 01,Ramilândia,2025-01-10,2024-08-10,15122.639999999998,8912.5,1345.0,18.736599999999996,3.24,21.976599999999998,9,2190.0,Admin Laboratório
53,1,RAMILÂNDIA - UVR 01,Ramilândia,2025-04-10,2025-01-01,16934.430000000008,12687.9,1630.0,17.514289999999995,2.42,19.931289999999997,9,2592.0,ANA PAULA ROMAGNOLI
53,1,RAMILÂNDIA - UVR 01,Ramilândia,2025-03-21,2024-11-01,20307.670000000002,16657.0,1700.0,24.03665,3.24,27.276650000000004,10,3487.0,ANA PAULA ROMAGNOLI
53,1,RAMILÂNDIA - UVR 01,Ramilândia,2025-04-23,2025-03-01,17519.98,12803.45,3095.3,17.820400000000003,2.79,20.610400000000002,9,2658.0,ANA PAULA ROMAGNOLI
53,1,RAMILÂNDIA - UVR 01,Ramilândia,2025-06-12,2025-05-01,14557.89,13327.5,3349.6400000000003,18.006,3.54,21.546,7,2590.0,ANA PAULA ROMAGNOLI
53,1,RAMILÂNDIA - UVR 01,Ramilândia,2025-04-09,2024-12-01,19297.9,16138.04,1450.0,21.712790000000002,2.91,24.622790000000002,10,3010.0,ANA PAULA ROMAGNOLI
53,1,RAMILÂNDIA - UVR 01,Ramilândia,2025-04-10,2025-02-01,16615.45,15238.51,3550.6,20.303200000000004,3.21,23.513200000000005,10,2694.0,ANA PAULA ROMAGNOLI
53,1,RAMILÂNDIA - UVR 01,Ramilândia,2025-01-10,2024-10-10,17319.390000000003,12233.45,1460.0,17.2359,2.94,20.175900000000002,10,2608.0,Admin Laboratório
124,1,REALEZA - UVR 01,Realeza,2025-03-26,2025-02-01,58847.54,39179.53,34543.43,52.88,0.0,52.88,40,1940.0,Camila Maytana Flores da Silva
124,1,REALEZA - UVR 01,Realeza,2025-03-25,2025-01-01,66687.0,39179.53,40975.8,55.21,0.0,55.21,40,2337.0,Camila Maytana Flores da Silva
124,1,REALEZA - UVR 01,Realeza,2025-06-06,2025-05-01,75252.43,39170.0,45527.51,83.48,0.0,83.48,34,3103.63,Camila Maytana Flores da Silva
124,1,REALEZA - UVR 01,Realeza,2025-04-09,2025-03-01,51663.81,76042.45,44781.23,37.56,0.0,37.56,40,3039.83,Camila Maytana Flores da Silva
124,1,REALEZA - UVR 01,Realeza,2025-05-09,2025-04-01,48270.16,58838.15,32657.72,69.9,0.0,69.9,39,2556.5,Camila Maytana Flores da Silva
106,1,RESERVA DO IGUAÇU - UVR 01,Reserva do Iguaçu,2025-05-06,2025-04-01,13649.699999999999,2000.0,350.0,14.788900000000002,3.7,18.4889,5,2466.22,Claudiana Andria
106,1,RESERVA DO IGUAÇU - UVR 01,Reserva do Iguaçu,2025-06-09,2025-05-01,8356.699999999999,2000.0,146.0,13.1545,6.83,19.9845,5,1169.54,Claudiana Andria
106,1,RESERVA DO IGUAÇU - UVR 01,Reserva do Iguaçu,2025-02-10,2025-01-04,11556.650000000001,2000.0,496.0,11.587489999999999,0.0,11.587489999999999,5,1888.0,Claudiana Andria
106,1,RESERVA DO IGUAÇU - UVR 01,Reserva do Iguaçu,2025-03-10,2025-02-01,20135.909999999996,2000.0,0.0,17.3134,0.0,17.3134,5,4000.0,Claudiana Andria
106,1,RESERVA DO IGUAÇU - UVR 01,Reserva do Iguaçu,2025-04-07,2025-03-01,14896.250000000004,2000.0,550.0,15.30654,2.66,17.96914,5,2500.0,Claudiana Andria
100,1,RIBEIRÃO CLARO - UVR 01,Ribeirão Claro,2025-05-07,2025-04-01,18823.46,0.0,939.6,13.7853,0.0,13.7853,11,2198.36,Daiana Aparecida Dias
100,1,RIBEIRÃO CLARO - UVR 01,Ribeirão Claro,2025-04-07,2025-03-01,10277.58,5625.0,6703.4,9.5594,0.0,9.5594,8,1188.64,Daiana Aparecida Dias
100,1,RIBEIRÃO CLARO - UVR 01,Ribeirão Claro,2025-02-05,2025-01-01,16251.34,0.0,1666.5100000000002,27.9831,0.0,27.9831,8,1905.63,Daiana Aparecida Dias
100,1,RIBEIRÃO CLARO - UVR 01,Ribeirão Claro,2025-06-02,2025-05-01,9897.94,0.0,700.34,10.469899999999999,0.0,10.469899999999999,10,965.3,Daiana Aparecida Dias
100,1,RIBEIRÃO CLARO - UVR 01,Ribeirão Claro,2025-03-07,2025-02-01,11274.759999999998,0.0,652.4,13.9499,270.65,284.5999,9,1280.03,Daiana Aparecida Dias
125,1,RIO BRANCO DO SUL - UVR 01,Rio Branco do Sul,2025-04-14,2025-02-01,22525.45,30753.5,650.06,32.46,4.54426,37.0,12,2216.98,João Henrique Assunção de Sousa
125,1,RIO BRANCO DO SUL - UVR 01,Rio Branco do Sul,2025-04-14,2025-01-01,29424.9,31753.5,2064.99,35.99,5.23628,41.22,12,2216.98,João Henrique Assunção de Sousa
125,1,RIO BRANCO DO SUL - UVR 01,Rio Branco do Sul,2025-06-09,2025-05-01,19439.5,32217.5,48533.899999999994,37.867,5.4,43.266999999999996,12,2216.98,João Henrique Assunção de Sousa
125,1,RIO BRANCO DO SUL - UVR 01,Rio Branco do Sul,2025-04-14,2025-03-01,35279.3,32217.5,648.91,31.79,5.15,36.94,12,2216.98,João Henrique Assunção de Sousa
125,1,RIO BRANCO DO SUL - UVR 01,Rio Branco do Sul,2025-05-08,2025-04-01,29254.9,32217.5,34537.24,34.15,7.0392,41.19,12,2216.98,João Henrique Assunção de Sousa
101,1,RIO NEGRO - UVR 01,Rio Negro,2025-02-07,2025-01-01,25108.38,5483.14,1458.75,19.740209999999998,6.57,26.310209999999998,15,1222.0,Jean Eriksen de Miranda
101,1,RIO NEGRO - UVR 01,Rio Negro,2025-04-29,2025-04-01,20772.26,4283.76,1261.43,20.65,6.29,26.94,14,1797.97,Jean Eriksen de Miranda
101,1,RIO NEGRO - UVR 01,Rio Negro,2025-03-06,2025-02-01,20847.84,4517.59,3609.42,21.32,6.22,27.54,15,1309.19,Jean Eriksen de Miranda
101,1,RIO NEGRO - UVR 01,Rio Negro,2025-06-05,2025-05-01,26500.97,5347.93,3700.14,26.63,6.99,33.62,15,2363.93,Jean Eriksen de Miranda
101,1,RIO NEGRO - UVR 01,Rio Negro,2025-04-01,2025-03-01,17439.42,3337.92,3085.49,15.46,5.51,20.97,15,1151.36,Jean Eriksen de Miranda
127,1,SALGADO FILHO - UVR 01,Salgado Filho,2025-03-25,2025-02-01,11203.75,0.0,1755.0,12.222,6.0,18.222,3,2000.0,Moacir Roberto Heimann
127,1,SALGADO FILHO - UVR 01,Salgado Filho,2025-05-05,2025-04-01,11758.92,0.0,2620.0,12.97,2.8,15.77,3,3444.64,Moacir Roberto Heimann
127,1,SALGADO FILHO - UVR 01,Salgado Filho,2025-05-05,2025-03-01,0.0,0.0,0.0,0.0,0.0,0.0,3,2000.0,Moacir Roberto Heimann
127,1,SALGADO FILHO - UVR 01,Salgado Filho,2025-04-08,2025-03-01,7814.8,0.0,1895.0,9.9,0.0,9.9,3,2000.0,Moacir Roberto Heimann
127,1,SALGADO FILHO - UVR 01,Salgado Filho,2025-06-06,2025-05-01,11638.0,0.0,6495.0,13.77,3.0,16.77,3,3879.0,Moacir Roberto Heimann
127,1,SALGADO FILHO - UVR 01,Salgado Filho,2025-03-28,2025-01-01,9942.35,0.0,2171.98,11.894,0.0,11.894,3,2000.0,Moacir Roberto Heimann
12,1,SANTA HELENA - UVR 01,Santa Helena,2025-01-06,2024-08-01,82491.13,79681.63,28076.5,111.492,22.0,133.49200000000002,62,2162.0,Admin Laboratório
12,1,SANTA HELENA - UVR 01,Santa Helena,2025-01-06,2024-10-01,90489.11000000003,0.0,29110.430000000004,103.79310000000001,20.0,123.79310000000001,63,2049.9,Admin Laboratório
12,1,SANTA HELENA - UVR 01,Santa Helena,2025-01-06,2024-09-01,87115.36999999998,67451.82,23561.32,103.62180000000001,22.0,125.62180000000001,66,1984.84,Admin Laboratório
12,1,SANTA HELENA - UVR 01,Santa Helena,2025-03-26,2025-01-01,85763.15999999999,78734.39,21880.940000000002,110.5111,30.0,140.5111,61,2376.61,Isabel Santa Helena
12,1,SANTA HELENA - UVR 01,Santa Helena,2025-03-28,2025-02-01,75731.15,58057.88,19861.910000000003,96.9335,40.0,136.93349999999998,64,1945.32,Isabel Santa Helena
12,1,SANTA HELENA - UVR 01,Santa Helena,2025-04-14,2025-03-01,111409.44000000002,86226.81,28845.02,121.235,50.0,171.235,62,2874.5,Isabel Santa Helena
12,1,SANTA HELENA - UVR 01,Santa Helena,2025-05-16,2025-04-01,89301.36,78627.56,22355.55,110.6855,40.0,150.6855,63,2329.02,Isabel Santa Helena
12,1,SANTA HELENA - UVR 01,Santa Helena,2025-06-13,2025-05-01,22.8,61411.85,13303.71,81.3,26.0,107.3,51,2123.0,ALEXANDRO LUIS SCHAPARINI
12,1,SANTA HELENA - UVR 01,Santa Helena,2025-03-17,2024-12-01,107451.75,89894.66,24417.11,129.3364,40.0,169.3364,72,2310.09,Isabel Santa Helena
12,1,SANTA HELENA - UVR 01,Santa Helena,2025-02-24,2024-11-01,92996.31999999999,0.0,28451.22,113.15109999999999,15.0,128.15109999999999,69,2104.83,Isabel Santa Helena
49,1,SANTA LÚCIA - UVR 01,Santa Lúcia,2025-06-13,2025-05-01,13624.0,5225.0,1503.0,10.492,1.32,11.812000000000001,11,1979.0,Marina Silva
49,1,SANTA LÚCIA - UVR 01,Santa Lúcia,2025-03-10,2024-12-01,1770.0,4680.0,2294.0,1.141,1.7,2.841,8,1989.0,Marina Silva
49,1,SANTA LÚCIA - UVR 01,Santa Lúcia,2025-04-09,2025-03-01,11636.0,4680.0,3159.0,11.06,1.46,12.52,9,1989.0,Marina Silva
49,1,SANTA LÚCIA - UVR 01,Santa Lúcia,2025-03-12,2025-01-01,14691.5,5000.0,3506.0,13.2887,1.6,14.8887,0,3278.0,Marina Silva
49,1,SANTA LÚCIA - UVR 01,Santa Lúcia,2025-05-08,2025-04-01,11973.0,5225.0,3282.0,12.98,1.26,14.24,10,1989.0,Marina Silva
49,1,SANTA LÚCIA - UVR 01,Santa Lúcia,2025-03-14,2025-02-01,2207.5,4650.0,2451.0,1.6019,1.57,3.1719,0,2068.0,Marina Silva
49,1,SANTA LÚCIA - UVR 01,Santa Lúcia,2025-02-26,2024-11-01,7459.3,5225.0,609.0,6.338,2.25,8.588000000000001,8,1500.0,Marina Silva
102,1,SANTA MARIA DO OESTE - UVR 01,Santa Maria do Oeste,2025-03-10,2025-02-01,15014.929999999998,9396.79,8316.130000000001,13.2175,1.44,14.654499999999999,7,1500.0,Vilmar Ribeiro
102,1,SANTA MARIA DO OESTE - UVR 01,Santa Maria do Oeste,2025-02-10,2025-01-05,8562.7,9396.79,5764.8,7.565,0.0,7.565,7,1750.0,Vilmar Ribeiro
102,1,SANTA MARIA DO OESTE - UVR 01,Santa Maria do Oeste,2025-04-02,2025-03-01,10248.029999999999,16380.79,13850.6,9.8133,1.06,10.8701,7,2411.0,Vilmar Ribeiro
102,1,SANTA MARIA DO OESTE - UVR 01,Santa Maria do Oeste,2025-06-09,2025-05-01,13127.45,9396.79,6324.8,12.42,1.46,13.88,7,2300.0,Vilmar Ribeiro
102,1,SANTA MARIA DO OESTE - UVR 01,Santa Maria do Oeste,2025-05-08,2025-04-01,10356.01,9872.26,6540.14,7.94,1.01,8.95,7,2000.0,Vilmar Ribeiro
103,1,SANTA MARIANA - UVR 01,Santa Mariana,2025-03-07,2025-02-01,40356.0,19260.0,18274.980000000003,38.24,10.67,48.910000000000004,15,2608.0,Ana Carolina Bertolaccini
103,1,SANTA MARIANA - UVR 01,Santa Mariana,2025-06-05,2025-05-01,40870.0,20216.43,20123.87,37.01938,8.13,45.14938,14,2583.62,Ana Carolina Bertolaccini
103,1,SANTA MARIANA - UVR 01,Santa Mariana,2025-04-09,2025-03-01,45523.09999999999,19260.0,13869.96,24.93875,8.0,32.93875,15,3100.0,Ana Carolina Bertolaccini
103,1,SANTA MARIANA - UVR 01,Santa Mariana,2025-05-07,2025-04-01,37118.46,20216.43,15572.38,36.447799999999994,8.16,44.6078,15,2740.0,Ana Carolina Bertolaccini
103,1,SANTA MARIANA - UVR 01,Santa Mariana,2025-02-10,2025-01-01,32215.8,19260.0,17806.670000000002,40.116,8.0,48.116,15,2290.0,Ana Carolina Bertolaccini
128,1,SANTA MÔNICA - UVR 01,Santa Mônica,2025-06-03,2025-05-01,4726.39,12086.17,23930.37,7.93,1.01,8.94,6,2328.12,Maristela da Silva de Oliveira Melo
128,1,SANTA MÔNICA - UVR 01,Santa Mônica,2025-04-09,2025-03-01,4556.0,12086.17,21635.08,4.97,10.5,15.47,5,2484.4,Maristela da Silva de Oliveira Melo
128,1,SANTA MÔNICA - UVR 01,Santa Mônica,2025-03-29,2025-01-01,4841.5,12086.17,1992.64,5.31,11.0,16.31,5,2536.3,Maristela da Silva de Oliveira Melo
128,1,SANTA MÔNICA - UVR 01,Santa Mônica,2025-05-07,2025-04-01,2556.6,12086.17,22073.47,2.838,0.35,3.188,5,2006.04,Maristela da Silva de Oliveira Melo
128,1,SANTA MÔNICA - UVR 01,Santa Mônica,2025-04-02,2025-02-01,1671.5,12086.17,4183.48,2.6,10.5,13.1,1,1834.3,Matheus Bainy
129,1,SANTANA DO ITARARÉ - UVR 01,Santana do Itararé,2025-04-08,2025-03-01,13038.369999999997,1001.88,1001.88,10.418700000000001,0.37,10.792900000000001,8,1807.66,Yuri Luiz de Oliveira
129,1,SANTANA DO ITARARÉ - UVR 01,Santana do Itararé,2025-05-08,2025-04-01,14316.31,1395.03,1335.84,13.99,0.35,14.34,8,1883.1,Yuri Luiz de Oliveira
129,1,SANTANA DO ITARARÉ - UVR 01,Santana do Itararé,2025-06-09,2025-05-01,14840.97,1335.84,1335.84,13.32,0.4,13.72,8,1741.0,Yuri Luiz de Oliveira
129,1,SANTANA DO ITARARÉ - UVR 01,Santana do Itararé,2025-03-27,2025-01-01,6066.49,5154.77,834.9,12.743599999999999,1.07,13.811599999999999,5,1518.0,Yuri Luiz de Oliveira
129,1,SANTANA DO ITARARÉ - UVR 01,Santana do Itararé,2025-03-28,2025-02-01,6943.71,1688.95,1335.84,6.3089,0.8,7.1089,8,1518.0,Yuri Luiz de Oliveira
22,1,SANTA TEREZA DO OESTE - UVR 01,Santa Tereza do Oeste,2025-05-13,2025-04-01,13533.150000000003,5501.32,6130.0,13.146,5.25,18.396,5,2150.0,Ana Carolina Peterle Ribeiro
22,1,SANTA TEREZA DO OESTE - UVR 01,Santa Tereza do Oeste,2025-02-28,2025-01-01,13052.700000000003,0.0,3060.0,12.615,5.8,18.415,5,2300.0,Ana Carolina Peterle Ribeiro
22,1,SANTA TEREZA DO OESTE - UVR 01,Santa Tereza do Oeste,2025-02-27,2024-12-01,12043.650000000001,5350.0,3885.0,6.6118999999999994,4.87,11.4819,2,2850.0,Ana Carolina Peterle Ribeiro
22,1,SANTA TEREZA DO OESTE - UVR 01,Santa Tereza do Oeste,2025-02-25,2024-11-01,12308.7,6618.07,1655.44,12.521700000000001,4.0,16.521700000000003,3,3000.0,Ana Carolina Peterle Ribeiro
22,1,SANTA TEREZA DO OESTE - UVR 01,Santa Tereza do Oeste,2025-03-10,2025-02-01,16347.099999999997,5751.13,7706.0,15.8446,4.35,20.1946,4,2500.0,Ana Carolina Peterle Ribeiro
22,1,SANTA TEREZA DO OESTE - UVR 01,Santa Tereza do Oeste,2025-04-11,2025-03-01,15025.099999999999,6326.74,5100.0,17.43,4.85,22.28,6,2000.0,Ana Carolina Peterle Ribeiro
35,1,SANTA TEREZINHA DE ITAIPU - UVR 01,Santa Terezinha de Itaipu,2025-05-21,2025-04-01,141027.19999999998,104349.85,6647.5599999999995,139.38420000000002,40.93,180.31420000000003,43,4472.16,Taiane Amélia Mondardo
35,1,SANTA TEREZINHA DE ITAIPU - UVR 01,Santa Terezinha de Itaipu,2025-01-13,2024-08-13,110215.02,63303.56,0.0,103.6467,43.05,146.69219999999999,46,4137.36,Admin Laboratório
35,1,SANTA TEREZINHA DE ITAIPU - UVR 01,Santa Terezinha de Itaipu,2025-01-13,2024-10-13,134304.62,70740.11,6445.51,134.58666,50.77,185.35956,41,4813.65,Admin Laboratório
35,1,SANTA TEREZINHA DE ITAIPU - UVR 01,Santa Terezinha de Itaipu,2025-03-12,2025-02-01,152427.01,48994.03,13071.23,126.81011,36.07,162.88011,43,4050.0,Taiane Amélia Mondardo
35,1,SANTA TEREZINHA DE ITAIPU - UVR 01,Santa Terezinha de Itaipu,2025-03-11,2024-12-01,109326.75,50084.23,11349.18,119.95648999999999,48.29,168.24469,44,3500.0,Taiane Amélia Mondardo
35,1,SANTA TEREZINHA DE ITAIPU - UVR 01,Santa Terezinha de Itaipu,2025-03-11,2025-01-01,166827.77000000002,64219.12,6087.74,164.49669,0.05,164.54569,43,4500.0,Taiane Amélia Mondardo
35,1,SANTA TEREZINHA DE ITAIPU - UVR 01,Santa Terezinha de Itaipu,2025-06-11,2025-05-01,176552.69000000003,53060.55,4799.3099999999995,143.501,34.5,178.001,43,4800.0,Taiane Amélia Mondardo
35,1,SANTA TEREZINHA DE ITAIPU - UVR 01,Santa Terezinha de Itaipu,2025-02-24,2024-11-01,136203.52,66227.5,7374.85,130.9693,34.38,165.3447,43,4595.63,Taiane Amélia Mondardo
35,1,SANTA TEREZINHA DE ITAIPU - UVR 01,Santa Terezinha de Itaipu,2025-05-06,2025-03-01,149098.5,49174.85,9067.01,136.3972,28.88,165.2772,43,4150.0,Taiane Amélia Mondardo
35,1,SANTA TEREZINHA DE ITAIPU - UVR 01,Santa Terezinha de Itaipu,2025-01-13,2024-09-13,116436.72999999998,12262.96,9414.72,109.27767999999999,45.79,155.06358,41,4384.29,Admin Laboratório
131,1,SÃO JOÃO DO CAIUÁ - UVR 01,São João do Caiuá,2025-04-10,2025-03-01,11238.85,11362.0,1254.0,8.45,0.83,9.28,7,1700.0,Eliane Stefani Dantas Dias
131,1,SÃO JOÃO DO CAIUÁ - UVR 01,São João do Caiuá,2025-06-09,2025-05-01,8274.81,9000.0,3277.72,7.55,1.63,9.18,8,1125.0,Eliane Stefani Dantas Dias
131,1,SÃO JOÃO DO CAIUÁ - UVR 01,São João do Caiuá,2025-03-29,2025-01-01,9124.5,9724.5,120.0,9.45,17.5,26.95,7,1390.0,Eliane Stefani Dantas Dias
131,1,SÃO JOÃO DO CAIUÁ - UVR 01,São João do Caiuá,2025-05-08,2025-04-01,4711.21,5000.0,7715.49,5.22,1.31,6.53,9,555.0,Eliane Stefani Dantas Dias
131,1,SÃO JOÃO DO CAIUÁ - UVR 01,São João do Caiuá,2025-03-29,2025-02-01,9305.72,9305.72,300.0,8.33,13.5,21.83,6,1550.0,Eliane Stefani Dantas Dias
123,1,SÃO JOÃO DO IVAÍ - UVR 01,São João do Ivaí,2025-03-26,2025-02-01,5650.0,0.0,0.0,9.036579999999999,0.01,9.042559999999998,4,1412.04,Diego Batista
123,1,SÃO JOÃO DO IVAÍ - UVR 01,São João do Ivaí,2025-05-08,2025-04-01,12329.859999999997,0.0,174.76,19.822400000000002,5.2,25.0224,9,1611.8,Diego Batista
123,1,SÃO JOÃO DO IVAÍ - UVR 01,São João do Ivaí,2025-04-07,2025-03-01,11213.08,0.0,138.76,12.06,2.9,14.96,5,2033.06,Diego Batista
123,1,SÃO JOÃO DO IVAÍ - UVR 01,São João do Ivaí,2025-06-05,2025-05-01,11053.79,0.0,158.47,17.78,6.0,23.78,9,1234.0,Diego Batista
104,1,SÃO JOÃO DO TRIUNFO - UVR 01,São João do Triunfo,2025-03-27,2025-01-01,14919.0,27231.2,0.0,24.87,4.0,28.87,11,1460.0,Fernanda Naiara Voinarski
104,1,SÃO JOÃO DO TRIUNFO - UVR 01,São João do Triunfo,2025-05-05,2025-04-01,13218.5,27231.2,0.0,22.11,6.28,28.39,10,1460.0,Fernanda Naiara Voinarski
104,1,SÃO JOÃO DO TRIUNFO - UVR 01,São João do Triunfo,2025-03-25,2025-02-01,5319.55,27231.2,0.0,15.57444,12.0,27.57444,11,1460.0,Fernanda Naiara Voinarski
104,1,SÃO JOÃO DO TRIUNFO - UVR 01,São João do Triunfo,2025-04-02,2025-03-01,4690.36,27231.2,0.0,4.930230000000001,2.34,7.270230000000001,11,1460.0,Fernanda Naiara Voinarski
104,1,SÃO JOÃO DO TRIUNFO - UVR 01,São João do Triunfo,2025-06-04,2025-05-01,12301.5,27231.2,0.0,19.44,4.0,23.44,10,1460.0,Fernanda Naiara Voinarski
21,1,SÃO JOSE DAS PALMEIRAS - UVR 01,São José das Palmeiras,2025-02-26,2024-11-01,12943.500000000004,10223.24,1197.79,10.7253,1.12,11.846300000000001,6,3660.8,Adnan Navarro de Freitas Kassim
21,1,SÃO JOSE DAS PALMEIRAS - UVR 01,São José das Palmeiras,2025-01-10,2024-08-09,11432.850000000002,11213.78,1197.79,11.9025,0.0,11.9035,6,3574.8,Admin Laboratório
21,1,SÃO JOSE DAS PALMEIRAS - UVR 01,São José das Palmeiras,2025-03-10,2024-11-01,12943.51,10220.5,0.0,10.7258,1.12,11.8458,6,3660.8,Adnan Navarro de Freitas Kassim
21,1,SÃO JOSE DAS PALMEIRAS - UVR 01,São José das Palmeiras,2025-05-11,2025-04-01,9190.16,7645.05,1316.0,7.5173000000000005,1.3,8.817300000000001,6,2667.79,Adnan Navarro de Freitas Kassim
21,1,SÃO JOSE DAS PALMEIRAS - UVR 01,São José das Palmeiras,2025-06-12,2025-05-01,11881.65,12584.84,1613.0,12.1254,2.29,14.415400000000002,6,3944.46,Adnan Navarro de Freitas Kassim
21,1,SÃO JOSE DAS PALMEIRAS - UVR 01,São José das Palmeiras,2025-04-07,2025-03-01,16575.699999999997,14538.41,1251.0,15.849400000000003,1.86,17.709400000000002,6,4987.78,Adnan Navarro de Freitas Kassim
21,1,SÃO JOSE DAS PALMEIRAS - UVR 01,São José das Palmeiras,2025-03-10,2025-01-01,14400.540000000005,12518.56,0.0,13.6402,0.89,14.5345,6,4238.1,Adnan Navarro de Freitas Kassim
21,1,SÃO JOSE DAS PALMEIRAS - UVR 01,São José das Palmeiras,2025-03-18,2024-12-01,16005.09,11028.61,0.0,11.688669999999998,1.44,13.125469999999998,6,4290.97,Adnan Navarro de Freitas Kassim
21,1,SÃO JOSE DAS PALMEIRAS - UVR 01,São José das Palmeiras,2025-01-10,2024-09-10,13695.12,11744.04,2347.79,12.522100000000002,0.0,12.523100000000001,4,5772.66,Admin Laboratório
21,1,SÃO JOSE DAS PALMEIRAS - UVR 01,São José das Palmeiras,2025-01-10,2024-10-10,11678.769999999999,10102.76,1196.62,10.5838,0.0,10.5848,6,3430.62,Admin Laboratório
21,1,SÃO JOSE DAS PALMEIRAS - UVR 01,São José das Palmeiras,2025-03-07,2025-02-01,11340.59,9387.33,950.0,9.631299999999998,1.5,11.131299999999998,6,3255.85,Adnan Navarro de Freitas Kassim
